time_stamp,distance,price,surge_multiplier,id
1543733280128,4.59,13.5,1.0,9eaeba23-9815-4a7a-a554-5ebfb22772a3
1543733882686,1.01,7.0,1.0,0c4ed760-81ee-434c-85be-7c952dbdc406
1543733884767,2.79,10.5,1.0,99d90a83-75b2-4a9f-bfbb-60a1349fca08
1543734177653,3.45,11.0,1.0,bebfd52a-9891-4811-a11f-04f17da99ed4
1543734183342,3.42,10.5,1.0,afd634e2-710d-4b79-a6d3-840d8d6e3b17
1543734480720,4.55,13.5,1.0,5300551e-2773-4692-8e3f-e6017f8fce58
1543734785241,1.0,7.0,1.0,5d9c6196-9125-44c5-a91f-1ebbaf4d4bc6
1543735076216,1.12,7.0,1.0,295bb7e2-f196-43c6-a8b0-d8e90bdf96e9
1543735080687,4.54,13.5,1.0,effb0920-1b90-40d2-8379-4be8bc2d0dec
1543735378561,1.09,7.0,1.0,a8f9d998-faab-4277-94c9-7fb02d945c68
1543736276792,5.37,13.5,1.0,46a4acd9-3720-4278-a0a0-1eed3a597cab
1543736276967,3.45,11.0,1.0,f493f0d5-3d03-4ccb-8263-f92fe66d5cdd
1543736877485,0.44,7.0,1.0,56a0d308-0306-41a5-b207-43b93c94bc8d
1543736883560,1.25,7.0,1.0,379b5800-6b9f-423f-9e3d-ce1370971dad
1543737479510,1.26,7.0,1.0,7cc89c97-f730-4873-a153-055657902cc4
1543738086853,1.0,7.0,1.0,f2dc82cb-4fe2-4b78-89e2-ca1d991e2b23
1543738678540,5.37,13.5,1.0,8ace049f-4b14-459e-9875-f9ef8970de46
1543738683670,3.38,11.0,1.0,019285d9-cc16-4658-a7b5-fb51cbc872ad
1543738984523,0.98,7.0,1.0,48bbda52-c037-49e9-80e9-78aad1990ae7
1543740481366,4.45,13.5,1.0,a6b6064d-b572-4d9d-ac98-1e090c8c19c6
1543741083968,4.52,13.5,1.0,1c9df1f1-a2c5-4c94-8a88-9e506943cb3d
1543741376300,3.35,13.5,1.0,df05c139-0a63-4f73-8b83-a0e7c62c6849
1543741381060,4.51,13.5,1.0,09f9cec4-2f20-4caa-93ae-4595a5409690
1543741677901,0.43,7.0,1.0,abe21c10-b5c6-4fb9-9ef4-072465dd2aa1
1543741680630,4.59,13.5,1.0,f15a237c-d37b-4845-9ae6-24da92623a4d
1543741978755,0.43,7.0,1.0,640abe9f-300a-49e8-a962-a81c22c692a8
1543741980715,5.42,13.5,1.0,b30776e6-dc23-43fe-82d2-aece7c482f34
1543742278120,5.36,13.5,1.0,1b90302c-bb3a-4301-aaaa-309c9da9c4c5
1543742282151,0.96,7.0,1.0,de7d8f60-c142-4d62-8462-68bed1c5089e
1543742577351,3.73,13.5,1.0,327d162f-d8df-469d-b60c-7546b7df9452
1543742579466,1.22,7.0,1.0,87112d8b-0bd6-4053-8e48-e1601d3b1cae
1543742882366,1.03,7.0,1.0,f5750d90-85c5-4bd6-ac05-ea9e52a112fd
1543743176986,5.43,13.5,1.0,8e91fcfc-02df-45f8-9bfa-fcf01e506265
1543743181722,4.52,10.5,1.0,a2408016-2af1-4772-b81d-422be484a394
1543743181734,5.37,16.5,1.0,58655b0f-e286-44d7-8042-7e58d4594f7d
1543743182066,5.37,13.5,1.0,f4270cd5-3d8f-4ec2-9a50-def3bbcc051d
1543743475890,4.55,13.5,1.0,291914e8-bcc9-4ad4-969d-fe1d09928db6
1543743483319,1.23,9.0,1.0,e9b395f1-9151-4208-a5f9-baf5623c20aa
1543743779574,1.27,7.0,1.0,7f5e889b-e8c2-498d-9fbe-8a9f7e692065
1543744076212,5.3,13.5,1.0,50dca035-8dbf-45cc-b3b4-914a0dabdbcf
1543744077605,3.43,13.5,1.0,32f64001-6f79-4edd-a51d-a585ecadb98b
1543744081270,5.36,13.5,1.0,ffc2ef4b-b409-461e-ac45-d1e080ed2406
1543744082524,0.48,9.0,1.0,e6a058a6-796a-49dd-994e-b5e4106d6221
1543744384060,0.46,7.0,1.0,f7c97a8a-27f0-4a2b-933a-0f9faab1983d
1543744384252,4.52,13.5,1.0,665313b0-c583-45cd-8815-03806ec38db4
1543744678897,4.45,13.5,1.0,707ec584-3506-4161-a646-dccc4e18442e
1543744680624,5.37,13.5,1.0,c0304fbd-e351-4620-9376-7b8cb53b8ef2
1543744976039,0.48,7.0,1.0,8ebdc574-071e-4711-8cad-ae587c123113
1543745582496,0.46,7.0,1.0,0c2e636b-486e-4014-885b-9b3271a6a72b
1543745877363,3.37,10.5,1.0,268dab51-ea3f-4442-aca7-9722e36eb4db
1543746177134,0.49,7.0,1.0,66ad6a85-e7eb-4cc9-abf2-7f16d5dca326
1543746181431,4.53,13.5,1.0,6fe7e5d4-8384-46ad-8056-bd6130c7361d
1543746181969,0.99,10.5,1.25,43c7c27b-7b83-4ac7-a3ce-65bfa2658326
1543746776327,5.27,16.5,1.0,dd52b470-92c2-4fa2-9065-1dc81a1944f5
1543746776825,1.27,7.0,1.0,32f9bf9e-36d1-4cc5-b15f-e74d6d87539c
1543746778735,0.45,7.0,1.0,7c4459b8-8963-4296-b271-73019903a035
1543747380242,0.39,7.0,1.0,0ba6fdfd-675d-4c5f-8093-2db376bc2f1a
1543747382485,5.41,13.5,1.0,99794eee-27a1-4f62-b09b-b6cf28f64dd1
1543747679327,3.22,10.5,1.0,43f6889e-5bf6-490a-a58f-1f8d6d13029b
1543747683942,5.39,13.5,1.0,7a9c6401-cbde-46d4-b55f-895727faa689
1543747976215,5.41,13.5,1.0,df439e40-308c-4a89-b275-25fc00523a8e
1543748580784,4.62,13.5,1.0,26315fd4-5e44-4f9d-99fb-9088bdf80f67
1543748582258,0.48,7.0,1.0,2db1390c-ac33-475c-a34c-ec836d2a4517
1543749178457,3.18,11.0,1.0,632c9469-d4a2-4650-9499-ad11ae913490
1543749181086,1.28,7.0,1.0,20ad1a99-bfe6-4f22-b83e-817b5ff78f08
1543749182247,1.01,7.0,1.0,2bc1ff5f-cbcb-4f5f-b927-9fd997b7a2e3
1543749184256,3.47,10.5,1.0,e37aef55-4d17-46ff-9232-9c517385d816
1543749483638,4.59,13.5,1.0,69e49f73-c074-4c88-b657-ccbae5147522
1543750981936,1.27,7.0,1.0,ac40a542-9cb1-4bf7-b04d-be696d23f01c
1543751286251,5.42,13.5,1.0,6c1a6d75-f163-41f8-a036-f30308e7026d
1543751577530,0.44,7.0,1.0,6701396d-7e61-4e0e-af33-db25a235e1a9
1543751583006,0.47,7.0,1.0,7f89ecb1-7f0b-4b7f-9f14-7ca7d60bcf12
1543752476153,0.45,7.0,1.0,b0846713-905a-4beb-b7d3-a2c3ac18380b
1543752480004,1.03,7.0,1.0,726861b4-1c4d-4b12-91f7-b990696bcc30
1543752482893,3.35,13.5,1.0,54b63da1-0a3a-4c5a-9697-b0b53adc8295
1543752483046,0.44,7.0,1.0,f40d3af8-16e9-4242-86c1-0f83d134877b
1543752777746,1.28,7.0,1.0,0a74617a-0811-4e4f-b418-1912c849006d
1543753680452,1.02,9.0,1.25,d5db9c3a-acfb-4aa2-ba00-ca5fdc4bcce1
1543753681863,1.25,7.0,1.0,7b689c8b-e619-4336-afc5-f415e75f24e1
1543753681878,4.34,13.5,1.0,4a5eff16-867b-496e-b670-31022f089592
1543753981625,0.46,7.0,1.0,a0a80e6d-234e-4a92-bb84-1b196cd7e04a
1543754575967,1.26,7.0,1.0,e144900f-8d11-4a77-97d3-3dd45a03328e
1543754882753,5.26,13.5,1.0,9ca520a2-d6a7-46d8-a91a-5fbfcac33975
1543755177758,3.35,13.5,1.0,9b35afc6-57ba-4b6b-8565-e0310fbf0786
1543755482696,4.53,13.5,1.0,702b2d89-1a73-4fff-838f-22e2c7ac1fdb
1543755778693,1.26,7.0,1.0,207e2941-c630-4776-b75e-46787758430f
1543756077373,5.42,16.5,1.25,278b0d9e-20bd-42b3-8bde-2312adfc48e1
1543756077514,5.24,13.5,1.0,01057bbc-305a-481c-88fe-d5b5b85f5a5c
1543756080570,0.51,7.0,1.0,67cce9a8-8ee0-4b0a-ba88-8ff5294070c0
1543756377681,1.03,7.0,1.0,96db1b1c-e36f-4425-901c-82aa33319abd
1543756677972,0.46,7.0,1.0,c9bc0fe6-5324-4d69-ab34-76ca34a30e78
1543756982301,4.4,13.5,1.0,260cccdc-9378-42a0-ab87-7744dc551572
1543757577950,4.49,16.5,1.0,fdfba917-4d6d-4014-82b9-922c4db3b743
1543757579342,1.03,7.0,1.0,46a1dd2d-410f-4157-8e9f-59d8c3280017
1543758177862,3.19,11.0,1.0,d4423dd1-1656-4dd2-9f96-a348ceedd3e9
1543758776173,3.44,10.5,1.0,d421dc40-928f-4265-8e4c-eed6f58adcb6
1543758784892,3.34,11.0,1.0,06a376b4-a6fa-469d-85c5-a53f2f9f6d2d
1543759684422,1.26,7.0,1.0,a4595baf-5c9d-493d-b94f-31ebfacdf317
1543759980417,3.77,13.5,1.0,77651357-4008-49c9-97d7-7cab90ecd7aa
1543760277651,0.43,5.0,1.0,816c96d7-d8db-484b-8e7e-24ef4be2fb4c
1543760284872,3.4,11.0,1.0,81c7d652-8be8-4fee-b460-7f17a86e38a1
1543760580931,3.1,11.0,1.0,9fdc70be-9e5d-472a-9212-ef40b955317d
1543760880324,1.25,7.0,1.0,1cc4edc3-cfad-4b29-b1d2-b65626882d5f
1543761182551,0.99,7.0,1.0,878888a5-579d-4fc0-8cd6-344906d8f497
1543761781192,1.03,7.0,1.0,fcffcf3b-adec-4ae5-b6ba-e554c6dc1b8d
1543761781345,4.24,13.5,1.0,57ec1cc5-2dbe-4f51-8b1a-8cea99df882b
1543762678747,0.45,7.0,1.0,3a8ab29d-6078-40ea-b437-a635d004f61e
1543762683461,1.28,7.0,1.0,1156461e-a224-4afd-b147-690b570b49bb
1543763580907,4.57,13.5,1.0,9cc9199b-c45b-4008-b7e3-e53259bad1b3
1543763880316,4.5,13.5,1.0,d8ccc458-050f-436c-af7a-c1c0dccc80f2
1543764480979,3.44,11.0,1.0,8e130387-55a2-4931-b8e9-839293811d13
1543764779090,1.0,7.0,1.0,e3ddb4f0-925b-4bb4-9bed-e042f1d1face
1543764785301,5.42,13.5,1.0,d631efdc-1aaa-423f-8aae-2827a747dbab
1543765084743,3.42,13.5,1.0,42e63663-dbd4-49db-951e-7867cd5eb192
1543765380928,1.26,9.0,1.25,7ba4221f-57f9-4be8-bc19-9126c799511a
1543765677559,4.54,16.5,1.25,f0f1e5ae-58a5-4b43-81a8-11b6310bf600
1543765680503,1.29,7.0,1.0,2a789f9b-9295-4907-8725-f6f719d01418
1543766580747,0.4,7.0,1.0,0235ba3a-1b30-47e1-8ac6-5a55024cf834
1543767177973,1.17,7.0,1.0,946a832d-2f15-4858-b863-4f53205ca11a
1543767480634,1.29,7.0,1.0,ddccde88-05c3-4ef3-a377-be302c3fcedd
1543767482513,0.92,7.0,1.0,eea9a15c-4f5b-44fa-8025-c7da3edb1f11
1543768084939,0.46,7.0,1.0,e2abe517-bfe6-49b7-b9aa-73455ce8429c
1543768982289,5.44,13.5,1.0,cffcb82a-7d40-4d28-bb15-9e416690e479
1543769276116,5.45,13.5,1.0,18ad4c00-3dba-4ae8-8834-0466fa8c0af9
1543769282482,2.75,11.0,1.0,2f28633e-60d6-4ecb-8117-bc53e0ebad27
1543769577711,0.39,7.0,1.0,2a9a0738-09a1-4ed8-b82f-3eb24fef673b
1543770179170,3.45,11.0,1.0,0e713428-4a60-4173-aa27-e248185d8e26
1543770182673,3.17,11.0,1.0,c4bdba8d-f418-4c79-ac7c-867c41ac0121
1543770476350,3.46,11.0,1.0,d2243c0c-a34f-4c88-a48d-0e262d55974f
1543771078884,4.47,13.5,1.0,114afd19-f714-4884-8294-3a01696f0404
1543771378443,4.18,13.5,1.0,4c28fb7d-7a5e-4fbf-92f5-405629c43560
1543771381313,4.53,13.5,1.0,02f0cc86-4e99-4d41-ac47-0f33ec1ff3ba
1543771682220,4.53,13.5,1.0,a8891b58-d222-4ba8-aa7d-e9c31a67a24d
1543771975968,1.0,9.0,1.25,91f12616-395b-48a8-a72f-0a800a447d14
1543772276331,1.27,7.0,1.0,de0b017f-e6d6-4dd3-9885-cfbb31bfbd6f
1543773178784,1.02,7.0,1.0,eddc53a5-2dcc-4cdc-8db8-9b54f2e57da3
1543773483505,5.29,13.5,1.0,d4476f82-2917-4169-a928-3e77882cbd99
1543773775978,1.0,7.0,1.0,f24a8ff3-06c8-4fb1-8e89-c566dcb5950f
1543773784038,5.37,16.5,1.0,b64cf237-b421-4043-b72f-22ef121c115f
1543774381012,1.26,7.0,1.0,b81da111-0bd8-414c-a64e-0136c204d94a
1543774384427,5.42,13.5,1.0,e43853c1-834b-4600-82b9-f3f85d008acd
1543774384427,1.27,7.0,1.0,2df5c2a7-d80e-413a-8115-a4c41269f6c8
1543774682104,0.44,7.0,1.0,c51bdc9e-a838-4468-9a55-b93c0b4b9d05
1543774980484,0.95,7.0,1.0,c5ec1bd4-3a9e-4344-9bec-0f82857ad52f
1543774986115,5.36,13.5,1.0,0a5fbb98-e6ca-420f-a1f8-bbb1b3df67c5
1543774987652,0.45,7.0,1.0,dc0e3d08-c257-4a61-8499-67caefe21264
1543775277512,1.09,7.0,1.0,1d83a87a-e81b-4c6a-bff1-5e560507943f
1543775584803,0.45,7.0,1.0,31462d5c-9b14-409d-8a51-cabfcce39446
1543775885573,5.4,13.5,1.0,888f6732-1ef9-443c-8064-a69744bcdb50
1543775887859,5.36,13.5,1.0,c6e5c6a5-ceee-41e8-aeb7-2fa7291ce8b2
1543776480486,5.36,13.5,1.0,fb66bf23-bf60-4a12-99f6-9fdd6b2fc0ee
1543776777712,2.82,13.5,1.0,69cd9392-9e4d-413c-b0e4-8691cc9ae663
1543776783257,1.07,7.0,1.0,1dee8cfb-00ec-4af0-8b34-c76d35b2bc33
1543776785140,4.54,13.5,1.0,d63f6c9f-01af-4d1c-b69b-f41ee97b3df8
1543776785428,4.59,13.5,1.0,2b26f012-3a73-4ed8-8bb0-fafbc29e95fb
1543777078802,0.39,7.0,1.0,2c1d415b-d763-46a9-aab6-c344c24fb63a
1543777083719,0.42,7.0,1.0,c1821705-87a5-435f-9794-ad4ef3dfc809
1543777380351,5.36,13.5,1.0,39e53530-5ccb-40c1-9742-baaddc4075a6
1543777380539,5.2,16.5,1.0,9fc33fbc-89e6-4fdf-88bc-e76dcd4007c2
1543777380560,4.49,16.5,1.25,2edb7d1a-1605-4fd8-93f9-006171b276d6
1543777679065,0.94,7.0,1.0,4356ea97-ec84-4606-9d70-7ed7f910f926
1543777682800,3.54,13.5,1.0,6b10318a-f0d9-4e8c-b4bf-5ef1c0d40907
1543778276023,3.19,13.5,1.0,cea49442-e03a-4335-80d9-d285c1da25ad
1543778577385,1.17,7.0,1.0,1220918b-d126-469e-b7f0-9bde7c3eefe6
1543778879330,4.49,16.5,1.25,bf9c7df2-59bc-4c59-8a63-274cea2df322
1543779182782,3.42,11.0,1.0,f560c6d1-742e-4da5-8767-a9becdd53e40
1543780384826,0.46,7.0,1.0,45c3bce3-d62b-4593-9a25-ae47aa6e71b0
1543780680435,1.02,7.0,1.0,11f12b34-744c-452c-b011-9c49098dd29f
1543780683276,3.39,11.0,1.0,624ef086-97e7-4f4f-a75d-399813d6ae2b
1543780685531,0.46,7.0,1.0,8618f442-18d1-4a37-8a37-fdff5072d322
1543780686645,4.53,13.5,1.0,2c1a190c-d372-46ec-8486-4b605bb14964
1543780980284,0.99,7.0,1.0,9e0a7b72-5937-44a7-beaf-b27b7f750ff0
1543780983436,1.27,7.0,1.0,13f50529-d7db-4d09-91f0-6c3a84fa9e98
1543781279593,1.01,9.0,1.25,2315753b-1be9-4bec-9509-6184a202ed26
1543781880832,1.25,7.0,1.0,065150d8-bccc-4085-ac76-2c936c67fb3a
1543782184935,4.49,13.5,1.0,75f2458e-a7e1-4a92-a6ca-67b65cfd4532
1543782483328,1.25,7.0,1.0,606bcda7-f9e7-4147-b456-4d569aad4343
1543782779470,3.11,11.0,1.0,a6aa7849-0123-43e7-9dc3-f6419a6fdd2c
1543782784153,1.23,7.0,1.0,8eb17408-476f-4202-8d70-22385caaa04d
1543782784163,0.44,7.0,1.0,e2b57f19-59cd-4a83-8fe5-29908fc71a4e
1543783987495,1.27,7.0,1.0,d4d6c237-0b6c-4760-8e00-4f44a19f4041
1543784578009,0.44,7.0,1.0,38e7f2ad-8015-4c2a-9722-39d4848b1514
1543785477574,1.03,7.0,1.0,d202a160-e282-45d2-a71c-37dc91c6f9bd
1543785780489,4.57,13.5,1.0,9e000332-a288-42db-bd39-b3278fb2a836
1543786078233,4.59,13.5,1.0,80a6caa6-b5bc-4b11-bb12-baa1bff97c57
1543786082986,4.55,13.5,1.0,dbb067b1-627c-4cda-a81d-aaa307424dd8
1543786380338,1.27,7.0,1.0,59f1b8a7-6478-4513-989e-35387d635d65
1543786383345,1.24,7.0,1.0,c008ce60-b3be-4d1d-97ee-10aff7fcde32
1543786683072,3.36,13.5,1.0,fa3d1f1c-a573-437e-9546-89dbb415d518
1543786978261,3.18,13.5,1.0,9f4b9ee6-9dd0-4359-9bd8-07b5276b1f82
1543786982888,3.45,11.0,1.0,79e48e10-797d-4a91-a2f1-9c651c299377
1543787283176,3.24,11.0,1.0,4612a48d-4711-443c-9c1b-66c8b98db5ed
1543787285238,0.47,7.0,1.0,9b20823f-a9b3-4644-9e8c-c71bebc3ee50
1543787884739,4.43,19.5,1.25,24816e61-ac58-42b1-b7a1-9cdbe5d75397
1543788179497,1.03,7.0,1.0,1e60f8ba-93bc-4626-bd28-9a21f3d23791
1543788180059,1.1,7.0,1.0,0c6cfec4-0776-46af-93d7-e828fafd4547
1543788482508,3.75,13.5,1.0,8914ee02-0c6c-4bf7-82ce-595016725fe9
1543788780273,0.45,7.0,1.0,1e8bc70c-34e6-481a-8801-c48d0ee828ba
1543789382710,5.42,13.5,1.0,a3552f3b-e4e2-4e1c-a111-565ee976bfcc
1543789382870,1.24,7.0,1.0,a9be57a2-a5ba-42c3-9a50-34f107bde5f5
1543789384238,5.42,13.5,1.0,3faf423f-407f-491f-bc34-3ac6afb03725
1543789684371,1.01,7.0,1.0,0f8dc204-852b-4f05-bd5a-fb75a3f2d2ca
1543789978029,0.94,7.0,1.0,1199651c-d33a-4c5b-bdd5-941f91b3dca9
1543789979442,4.53,13.5,1.0,0afdcf35-e503-4687-97eb-d63b322f89be
1543789979789,0.49,7.0,1.0,ec9f0efc-65da-4e1d-9114-b7f235dc5f81
1543790281602,1.03,7.0,1.0,7a5097f7-7cbd-4664-9998-bd602d47440a
1543790583843,1.01,7.0,1.0,df1b5ba9-e019-4039-abff-9ed9f62ad83a
1543790876179,1.26,9.0,1.5,99eb8ddd-0735-4bbd-b31c-170aa2d24c2b
1543791176334,1.24,7.0,1.0,6852d2b0-8f9a-4828-bab4-b60165ee8867
1543791182190,1.26,7.0,1.0,290f609d-d848-45f8-af1d-f9f7831d39e3
1543791183871,5.38,13.5,1.0,779e7797-4111-4020-b787-0a53154712a1
1543791487579,1.26,7.0,1.0,edfb137a-d544-4b39-b7c6-9e59fd2716dc
1543791488162,1.02,7.0,1.0,4136f52c-b0d4-4dbe-a588-1795a70f4309
1543792381320,5.2,13.5,1.0,63b74819-ddc4-4799-b148-eaa464f10f93
1543792676569,4.51,11.0,1.0,f9fa6c7b-0cbd-4e43-b083-1e04e34bf8f4
1543793580426,4.57,13.5,1.0,8e01d2b8-ccf6-439b-90e0-484cb73d1700
1543793580680,1.26,7.0,1.0,437ac3cd-8d45-4ab1-a5a0-86b0f4de3d2c
1543793580994,4.54,13.5,1.0,84a75e00-334a-4351-b5d4-a6996116ddf8
1543793877818,1.02,7.0,1.0,b3969932-4979-454f-b46c-28ae5344289d
1543793880757,5.21,13.5,1.0,740747bb-b7de-40e2-a556-cba9ecbdd13a
1543793884382,1.24,7.0,1.0,bfb306cb-47b9-4d19-ab62-d414018e9ff8
1543794475996,4.55,13.5,1.0,e48e828c-a543-4630-b7ee-cd8008427e7d
1543794782315,0.5,7.0,1.0,0a86fbbe-43e2-4925-911c-b7e0ae3f1435
1543795077425,0.96,7.0,1.0,c96053a1-6574-401b-8ddd-91385fa54b56
1543795084383,1.26,7.0,1.0,94a0ad04-860c-40d7-9ddf-b2c759384de9
1543795982751,4.48,19.5,1.25,211417c8-b7ca-45c3-a509-782de2a3c9a7
1543796282966,5.2,16.5,1.0,421e44b9-2b2f-494d-9dcc-a4882d50dbb2
1543796283844,0.44,7.0,1.0,5f60837f-dd87-4d33-b00a-265f058c2e77
1543796585518,1.27,7.0,1.0,2b348a02-298d-4f02-b2c7-3040de682c71
1543796886578,5.11,26.0,1.75,e04188e6-770c-4b71-b8aa-a4ee812be510
1543797183314,3.43,11.0,1.0,5ecff8bc-0c14-4e74-967a-ad86f3d09b5c
1543797482408,0.45,7.0,1.0,a87ade39-bea1-4400-8e1d-7b409007ac57
1543798079398,1.27,7.0,1.0,921180b1-f46e-4da8-894d-7b2c0031fd92
1543798676059,5.42,13.5,1.0,4b88e574-44e8-49f3-8c3b-df3664d9661d
1543798679419,0.44,7.0,1.0,e8eed18c-32e9-48cc-8100-008c602f26e7
1543798981195,5.2,13.5,1.0,37e5860c-a9f7-480a-8bc7-c4e52c81eacf
1543798983304,1.27,7.0,1.0,01f020cf-1299-42e9-a5b9-f9cf4539e0d4
1543799277704,0.49,7.0,1.0,9d77ae71-ee20-41d4-a7b0-03c0f8a4ef5d
1543799280522,4.55,13.5,1.0,01cc2e68-65b0-4f75-86b3-e8f754be0dec
1543799583399,0.43,7.0,1.0,54b24ed6-3bdc-4dfa-8f1d-38854f591f79
1543799882584,0.43,7.0,1.0,29ed9ee9-6e7e-45f5-b1b9-7109d5cf5381
1543800178229,0.46,7.0,1.0,158dd645-5d85-47be-aab1-131cfab99c00
1543800179835,1.01,7.0,1.0,255c77f8-665b-4eb9-a31e-ec885cf3c959
1543800477786,3.35,13.5,1.0,4a2c239e-cd49-46a8-802a-d887b7cccd5c
1543801377527,0.47,7.0,1.0,360ae60e-6c96-4742-b04f-cc8fb8e34e35
1543801679969,4.56,22.5,2.0,11a53f1f-011f-414b-be67-6b0dc72591bb
1543801680123,4.51,13.5,1.0,ce887965-5da9-4cb0-bc3c-cb65873917c0
1543801684329,0.44,7.0,1.0,c8cdea1b-c6aa-491e-9fe8-f31964ae8d2c
1543802280012,5.27,16.5,1.0,19e7ef50-ba8f-4db4-8c89-c5275695d9eb
1543802281174,1.24,7.0,1.0,2e4a78e6-b762-4158-ba9f-14743d93050e
1543802880795,0.92,7.0,1.0,24a4007e-cbdc-402c-8630-cef2e6dfb721
1543803184506,1.27,7.0,1.0,413f0d63-5b74-436a-a3d1-84491f04d56f
1543803476299,0.94,7.0,1.0,2252095f-68bf-4ea4-bb6d-319f40667dbe
1543804381652,4.49,13.5,1.0,5e2b7fab-0b0a-436b-84bf-158b87a5ce8b
1543804383128,3.42,10.5,1.0,4af88fe0-d92b-4e31-b3bb-a466f7f3c7f4
1543804986539,0.47,7.0,1.0,e8996620-186c-43ac-bb22-9ed7e1adc66e
1543805876155,3.78,13.5,1.0,82dc025f-ffaf-424d-8296-0eeeced66f62
1543805876328,5.34,13.5,1.0,6b099354-20f4-4f17-aee2-6ed1e4048e06
1543805877985,0.48,9.0,1.0,990658c4-0714-49e7-9592-1e9a3388ddec
1543805879548,0.43,7.0,1.0,3411a368-087e-4652-ae30-9c2a194293da
1543806177921,1.24,7.0,1.0,f4f7d9c0-3f6b-4d7b-b98e-132c986bd1c7
1543806480527,3.44,11.0,1.0,e52c9b56-182b-4872-ac3d-e18559fb0e00
1543806483184,1.25,7.0,1.0,964a358d-2daf-49ee-b92f-590058c578ef
1543807080427,5.37,16.5,1.0,e4f55199-9aa2-4092-b38b-d3ec87bfccbb
1543807384172,1.03,7.0,1.0,3aa0ec60-3598-4758-9d9a-56e873e52fbf
1543807680196,1.26,7.0,1.0,9a5a73ad-993c-4ee7-a171-689a08158687
1543807684513,1.24,7.0,1.0,3ca12747-098c-40b1-9362-21761893698d
1543807982716,5.12,13.5,1.0,55225a08-7cc5-4779-908d-dda6b9c9b3e7
1543808285351,5.23,13.5,1.0,b4fc7331-0f0d-4430-887c-6bbf5e0c7bf4
1543808881315,4.61,13.5,1.0,54006a87-d7b9-4fca-b478-75d9698ae497
1543809482796,5.37,13.5,1.0,5ec9416e-849a-4d34-824e-580d313f5b1c
1543810077665,1.25,7.0,1.0,33d07eda-fd7b-4e2f-85a4-88efe8e81fe9
1543810084043,3.44,10.5,1.0,6db70c62-ee48-478a-a6ee-5bc0c983038c
1543810380953,5.44,13.5,1.0,3567607d-349e-4805-9f49-1645493686b1
1543810682379,3.44,19.5,2.0,20d72ee0-28cf-468f-ad8f-510a2c5f6246
1543810682500,5.37,13.5,1.0,f140401f-f917-4ef3-88e7-c6b22e73a04e
1543810982636,0.46,7.0,1.0,bfd2d803-06e1-4a3e-8fb7-d372aec3c698
1543810983588,1.28,7.0,1.0,516423cf-b349-4b61-a95e-cdd06f1c2896
1543811580773,3.45,11.0,1.0,317a6180-400b-4b18-8e1c-e3f1cbe90230
1543811583237,4.56,13.5,1.0,63a06c7b-6935-4196-a1af-6f8793b24d21
1543811583652,1.0,7.0,1.0,00061bf8-7bca-4bcd-8303-30ae114b82cc
1543811877541,3.24,10.5,1.0,46952224-1e73-4118-9688-1d712f4d03b3
1543811879556,5.42,13.5,1.0,b4d53556-8e2c-4bb5-a41e-8c245e8183c9
1543812178911,0.39,7.0,1.0,49f78207-c298-4103-b2a5-826e294e8497
1543812184934,0.44,7.0,1.0,668c92c1-7f63-4ee0-ab60-f81d9ada6ed7
1543812481416,0.39,7.0,1.0,0cf7acfd-9d5c-44c1-b345-2a78d9bb6c07
1543812481953,3.22,11.0,1.0,5c599b67-49b6-4100-8452-b432440cefe7
1543813084521,0.48,9.0,1.0,4b28285e-0be7-4f95-a7ce-9c0b8621fd74
1543813976079,5.39,13.5,1.0,083b27de-73ad-40a6-bd32-447e04de9d92
1543813979152,3.35,11.0,1.0,36ed7448-d645-4742-a8f0-73d019aa9acb
1543814275945,3.43,11.0,1.0,06544b1d-b7a5-4d59-8118-a8974bac323f
1543814280336,1.03,7.0,1.0,52544d81-7a2e-466e-acf4-b240298b802f
1543814579950,1.02,7.0,1.0,2d42f079-b473-46e5-aa47-74aded9ef588
1543814583169,0.99,7.0,1.0,80c01a4a-e6e6-4f9d-8cf4-8d9ab38fb756
1543815175983,3.46,13.5,1.25,26874922-5bc4-4848-978f-22cc00ff28d5
1543815479468,5.37,13.5,1.0,b3f96271-57da-48bc-8e67-4d3d417b45c8
1543815480915,1.23,7.0,1.0,7a125fdd-0e4e-4c65-a89e-7c37765a7fbf
1543815488301,0.99,7.0,1.0,25962280-8886-468a-954e-bcfa319df482
1543815781826,1.22,7.0,1.0,ed25c3f9-719b-4fb7-9ea9-f2098a818557
1543816381583,3.45,11.0,1.0,90663abc-f6ab-4d97-913c-02b5dc293db5
1543816677890,4.55,13.5,1.0,836c7381-cc06-4a4b-ba01-e46594f1a88d
1543816681192,0.44,7.0,1.0,09e51d5f-f0a0-4648-ac54-66b6032734ae
1543817280626,0.46,7.0,1.0,9dced7ee-8690-40f5-81c5-2a41824bca26
1543817282209,0.99,9.0,1.0,41570535-9e9f-4e03-a01b-d2e011aba4b1
1543817576776,5.42,13.5,1.0,56a0c86b-eb94-43c7-a23f-ad2d50967915
1543817881901,3.77,13.5,1.0,75b90a1c-581e-4185-96aa-d5f0fc630f45
1543818177724,0.44,7.0,1.0,36a4cb55-015e-4afc-a04e-c0a1a6d47244
1543818177724,0.46,7.0,1.0,9223a88c-1ce8-43a1-afae-f4a15282d55d
1543818477841,3.44,11.0,1.0,479e64b5-5224-427e-952b-ee4b68c0eb1f
